image_dir,image_name,x1,y1,x2,y2,x3,y3,x4,y4
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-16.png,0.3633,0.2835,0.7025,0.2445,0.7505,0.6420,0.3528,0.6832
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-160.png,0.3690,0.2847,0.7396,0.2380,0.7918,0.7026,0.3846,0.7700
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-161.png,0.3747,0.2957,0.7436,0.2467,0.7973,0.7120,0.3904,0.7812
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-162.png,0.3787,0.3011,0.7469,0.2504,0.8016,0.7136,0.3952,0.7840
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-163.png,0.3845,0.3097,0.7510,0.2562,0.8075,0.7182,0.4016,0.7914
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-164.png,0.3862,0.3181,0.7508,0.2647,0.8086,0.7213,0.4034,0.7941
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-165.png,0.3885,0.3185,0.7527,0.2638,0.8115,0.7192,0.4068,0.7937
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-166.png,0.3904,0.3124,0.7531,0.2555,0.8128,0.7074,0.4092,0.7848
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-167.png,0.3906,0.3109,0.7524,0.2503,0.8139,0.6996,0.4112,0.7812
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-168.png,0.3898,0.3078,0.7515,0.2452,0.8140,0.6950,0.4114,0.7786
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-17.png,0.3620,0.2855,0.7013,0.2486,0.7489,0.6461,0.3506,0.6848
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-18.png,0.3593,0.2961,0.6988,0.2604,0.7462,0.6590,0.3468,0.6972
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-19.png,0.3567,0.3135,0.6957,0.2799,0.7445,0.6770,0.3433,0.7149
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-2.png,0.3138,0.3035,0.6508,0.2385,0.7145,0.6295,0.3261,0.7189
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-20.png,0.3520,0.3242,0.6918,0.2936,0.7413,0.6873,0.3373,0.7234
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-21.png,0.3494,0.3273,0.6896,0.3010,0.7400,0.6956,0.3349,0.7289
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-22.png,0.3490,0.3295,0.6892,0.3058,0.7395,0.6992,0.3334,0.7309
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-23.png,0.3521,0.3308,0.6917,0.3128,0.7432,0.7043,0.3369,0.7300
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-24.png,0.3568,0.3282,0.6968,0.3130,0.7483,0.7033,0.3414,0.7257
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-25.png,0.3623,0.3242,0.7019,0.3113,0.7547,0.6985,0.3478,0.7191
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-26.png,0.3659,0.3125,0.7068,0.3017,0.7607,0.6900,0.3525,0.7101
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-27.png,0.3694,0.3111,0.7103,0.3005,0.7662,0.6868,0.3572,0.7079
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-28.png,0.3679,0.3119,0.7093,0.3006,0.7676,0.6884,0.3574,0.7134
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-29.png,0.3643,0.3201,0.7059,0.3072,0.7675,0.6939,0.3564,0.7238
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-3.png,0.3158,0.3028,0.6522,0.2376,0.7159,0.6277,0.3278,0.7161
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-30.png,0.3617,0.3299,0.7037,0.3135,0.7704,0.7013,0.3593,0.7391
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-31.png,0.3618,0.3348,0.7047,0.3131,0.7751,0.6976,0.3622,0.7436
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-32.png,0.3616,0.3327,0.7050,0.3105,0.7772,0.6966,0.3640,0.7447
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-33.png,0.3630,0.3360,0.7066,0.3123,0.7818,0.6965,0.3678,0.7484
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-34.png,0.3594,0.3272,0.7051,0.3043,0.7833,0.6929,0.3678,0.7484
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-35.png,0.3611,0.3335,0.7072,0.3095,0.7899,0.6944,0.3735,0.7524
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-36.png,0.3661,0.3182,0.7136,0.2973,0.7970,0.6854,0.3804,0.7423
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-37.png,0.3698,0.3042,0.7182,0.2872,0.8037,0.6737,0.3862,0.7285
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-38.png,0.3735,0.2969,0.7220,0.2801,0.8101,0.6703,0.3936,0.7282
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-39.png,0.3761,0.2980,0.7244,0.2807,0.8140,0.6673,0.3981,0.7265
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-4.png,0.3210,0.3026,0.6575,0.2370,0.7201,0.6281,0.3322,0.7146
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-40.png,0.3823,0.2839,0.7315,0.2647,0.8234,0.6530,0.4081,0.7161
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-41.png,0.3842,0.2787,0.7334,0.2582,0.8279,0.6441,0.4130,0.7097
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-42.png,0.3907,0.2573,0.7418,0.2308,0.8394,0.6183,0.4244,0.6913
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-43.png,0.3928,0.2508,0.7431,0.2194,0.8435,0.6052,0.4302,0.6862
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-44.png,0.3937,0.2379,0.7446,0.2018,0.8486,0.5881,0.4365,0.6765
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-45.png,0.3936,0.2403,0.7432,0.1981,0.8498,0.5820,0.4407,0.6785
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-46.png,0.3937,0.2449,0.7414,0.1985,0.8504,0.5805,0.4435,0.6843
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-47.png,0.3914,0.2426,0.7396,0.1948,0.8507,0.5750,0.4435,0.6813
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-48.png,0.3879,0.2483,0.7355,0.1980,0.8482,0.5779,0.4429,0.6902
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-49.png,0.3825,0.2539,0.7289,0.2018,0.8428,0.5802,0.4400,0.6970
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-5.png,0.3284,0.2972,0.6647,0.2315,0.7266,0.6228,0.3382,0.7063
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-50.png,0.3783,0.2712,0.7219,0.2181,0.8367,0.5921,0.4372,0.7112
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-51.png,0.3741,0.2801,0.7154,0.2262,0.8310,0.5968,0.4352,0.7194
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-52.png,0.3717,0.2900,0.7099,0.2341,0.8274,0.5989,0.4348,0.7234
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-53.png,0.3728,0.2894,0.7098,0.2316,0.8285,0.5946,0.4383,0.7218
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-54.png,0.3761,0.2869,0.7120,0.2279,0.8307,0.5896,0.4418,0.7175
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-55.png,0.3727,0.2889,0.7077,0.2297,0.8261,0.5904,0.4391,0.7201
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-56.png,0.3698,0.2937,0.7030,0.2347,0.8221,0.5911,0.4373,0.7217
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-57.png,0.3684,0.2910,0.7016,0.2327,0.8207,0.5886,0.4365,0.7185
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-58.png,0.3665,0.2927,0.6982,0.2345,0.8173,0.5896,0.4346,0.7200
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-59.png,0.3656,0.2951,0.6963,0.2363,0.8155,0.5897,0.4348,0.7205
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-6.png,0.3361,0.2928,0.6721,0.2285,0.7330,0.6197,0.3437,0.6991
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-60.png,0.3692,0.2946,0.6983,0.2345,0.8166,0.5857,0.4372,0.7152
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-61.png,0.3708,0.2874,0.7001,0.2273,0.8170,0.5798,0.4374,0.7080
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-62.png,0.3712,0.2774,0.7017,0.2173,0.8174,0.5704,0.4369,0.6972
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-63.png,0.3745,0.2795,0.7045,0.2177,0.8195,0.5712,0.4391,0.6976
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-64.png,0.3770,0.2766,0.7067,0.2151,0.8195,0.5696,0.4389,0.6937
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-65.png,0.3841,0.2862,0.7131,0.2247,0.8226,0.5812,0.4415,0.7002
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-66.png,0.3880,0.2973,0.7157,0.2368,0.8218,0.5948,0.4411,0.7099
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-67.png,0.3872,0.3009,0.7154,0.2407,0.8188,0.6004,0.4368,0.7122
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-68.png,0.3854,0.3105,0.7132,0.2509,0.8128,0.6108,0.4301,0.7191
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-69.png,0.3812,0.3048,0.7102,0.2487,0.8060,0.6104,0.4215,0.7126
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-7.png,0.3435,0.2841,0.6811,0.2213,0.7408,0.6154,0.3498,0.6906
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-70.png,0.3801,0.3039,0.7093,0.2489,0.8016,0.6127,0.4163,0.7100
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-71.png,0.3760,0.3058,0.7062,0.2528,0.7933,0.6203,0.4069,0.7129
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-72.png,0.3702,0.3208,0.6990,0.2698,0.7815,0.6356,0.3953,0.7238
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-73.png,0.3629,0.3225,0.6912,0.2743,0.7709,0.6425,0.3852,0.7257
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-74.png,0.3643,0.3199,0.6928,0.2746,0.7690,0.6412,0.3825,0.7165
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-75.png,0.3670,0.3173,0.6958,0.2749,0.7673,0.6478,0.3800,0.7157
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-76.png,0.3661,0.3214,0.6956,0.2843,0.7612,0.6576,0.3729,0.7156
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-77.png,0.3649,0.3249,0.6939,0.2953,0.7551,0.6727,0.3663,0.7204
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-78.png,0.3627,0.3307,0.6925,0.3096,0.7490,0.6885,0.3581,0.7244
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-79.png,0.3666,0.3391,0.6971,0.3291,0.7476,0.7119,0.3535,0.7291
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-8.png,0.3467,0.2813,0.6845,0.2193,0.7434,0.6138,0.3516,0.6874
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-80.png,0.3714,0.3390,0.7043,0.3388,0.7488,0.7267,0.3511,0.7285
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-81.png,0.3727,0.3406,0.7064,0.3461,0.7487,0.7350,0.3493,0.7290
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-82.png,0.3775,0.3344,0.7122,0.3506,0.7478,0.7410,0.3471,0.7184
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-83.png,0.3781,0.3182,0.7146,0.3474,0.7434,0.7398,0.3408,0.7006
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-84.png,0.3794,0.3094,0.7158,0.3514,0.7388,0.7441,0.3360,0.6872
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-85.png,0.3820,0.3074,0.7181,0.3556,0.7382,0.7488,0.3354,0.6834
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-86.png,0.3884,0.2922,0.7243,0.3529,0.7388,0.7444,0.3356,0.6611
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-87.png,0.3934,0.2841,0.7291,0.3546,0.7373,0.7466,0.3348,0.6492
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-88.png,0.3946,0.2773,0.7307,0.3525,0.7367,0.7428,0.3329,0.6387
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-89.png,0.3950,0.2666,0.7312,0.3500,0.7327,0.7415,0.3286,0.6270
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-9.png,0.3499,0.2763,0.6904,0.2164,0.7478,0.6137,0.3525,0.6831
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-90.png,0.3916,0.2580,0.7285,0.3492,0.7265,0.7394,0.3215,0.6148
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-91.png,0.3937,0.2600,0.7293,0.3572,0.7261,0.7480,0.3217,0.6166
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-92.png,0.3991,0.2624,0.7335,0.3626,0.7278,0.7508,0.3241,0.6128
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-93.png,0.3991,0.2766,0.7319,0.3754,0.7269,0.7598,0.3237,0.6232
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-94.png,0.4001,0.2857,0.7320,0.3835,0.7280,0.7652,0.3253,0.6291
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-95.png,0.4026,0.2947,0.7334,0.3902,0.7306,0.7697,0.3286,0.6361
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-96.png,0.4045,0.2995,0.7349,0.3932,0.7324,0.7718,0.3307,0.6396
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-97.png,0.4047,0.3072,0.7341,0.3972,0.7321,0.7730,0.3309,0.6445
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-98.png,0.4050,0.3130,0.7331,0.4018,0.7335,0.7750,0.3329,0.6488
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet004-99.png,0.4064,0.3214,0.7334,0.4060,0.7349,0.7762,0.3347,0.6544
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-0.png,0.3689,0.2457,0.7237,0.2998,0.7334,0.7396,0.3312,0.6810
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-1.png,0.3725,0.2514,0.7254,0.3064,0.7355,0.7442,0.3347,0.6851
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-10.png,0.3890,0.2286,0.7343,0.2770,0.7483,0.6956,0.3552,0.6438
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-100.png,0.4223,0.2867,0.7444,0.3448,0.7571,0.7238,0.3807,0.6498
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-101.png,0.4166,0.2949,0.7397,0.3611,0.7470,0.7447,0.3695,0.6595
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-102.png,0.4112,0.2964,0.7355,0.3697,0.7374,0.7579,0.3600,0.6637
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-103.png,0.4118,0.2972,0.7360,0.3771,0.7343,0.7679,0.3564,0.6636
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-104.png,0.4109,0.2948,0.7363,0.3823,0.7291,0.7761,0.3507,0.6614
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-105.png,0.4115,0.2954,0.7370,0.3852,0.7287,0.7804,0.3504,0.6615
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-106.png,0.4178,0.2852,0.7447,0.3816,0.7311,0.7778,0.3525,0.6492
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-107.png,0.4226,0.2812,0.7500,0.3839,0.7319,0.7823,0.3541,0.6438
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-108.png,0.4249,0.2756,0.7524,0.3818,0.7315,0.7801,0.3539,0.6370
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-109.png,0.4245,0.2653,0.7530,0.3776,0.7272,0.7785,0.3495,0.6268
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-11.png,0.3868,0.2256,0.7317,0.2759,0.7453,0.6942,0.3529,0.6401
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-110.png,0.4248,0.2632,0.7536,0.3778,0.7266,0.7794,0.3490,0.6241
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-111.png,0.4278,0.2572,0.7565,0.3771,0.7256,0.7807,0.3487,0.6176
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-112.png,0.4284,0.2549,0.7579,0.3801,0.7230,0.7851,0.3465,0.6149
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-113.png,0.4301,0.2528,0.7597,0.3809,0.7223,0.7864,0.3457,0.6115
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-114.png,0.4310,0.2485,0.7610,0.3814,0.7193,0.7897,0.3433,0.6074
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-115.png,0.4335,0.2450,0.7634,0.3825,0.7175,0.7915,0.3429,0.6029
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-116.png,0.4312,0.2436,0.7613,0.3832,0.7137,0.7923,0.3391,0.6003
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-117.png,0.4311,0.2345,0.7615,0.3775,0.7114,0.7892,0.3374,0.5931
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-118.png,0.4319,0.2348,0.7622,0.3758,0.7111,0.7863,0.3384,0.5926
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-119.png,0.4275,0.2365,0.7579,0.3730,0.7081,0.7850,0.3353,0.5971
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-12.png,0.3878,0.2291,0.7321,0.2793,0.7453,0.6968,0.3534,0.6419
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-120.png,0.4252,0.2348,0.7557,0.3684,0.7071,0.7798,0.3341,0.5961
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-121.png,0.4182,0.2305,0.7499,0.3600,0.7034,0.7756,0.3292,0.5976
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-122.png,0.4166,0.2328,0.7484,0.3602,0.7039,0.7757,0.3293,0.6011
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-123.png,0.4159,0.2331,0.7486,0.3581,0.7048,0.7746,0.3298,0.6030
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-124.png,0.4124,0.2399,0.7457,0.3613,0.7047,0.7813,0.3287,0.6149
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-125.png,0.4108,0.2508,0.7444,0.3674,0.7061,0.7885,0.3292,0.6283
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-126.png,0.4090,0.2557,0.7428,0.3696,0.7060,0.7912,0.3288,0.6345
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-127.png,0.4068,0.2630,0.7416,0.3724,0.7079,0.7957,0.3292,0.6456
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-128.png,0.4037,0.2598,0.7403,0.3655,0.7097,0.7914,0.3296,0.6487
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-129.png,0.3987,0.2631,0.7366,0.3658,0.7091,0.7922,0.3269,0.6553
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-13.png,0.3876,0.2499,0.7288,0.2998,0.7411,0.7165,0.3514,0.6596
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-130.png,0.3932,0.2548,0.7330,0.3552,0.7074,0.7847,0.3231,0.6541
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-131.png,0.3870,0.2534,0.7288,0.3503,0.7068,0.7802,0.3207,0.6563
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-132.png,0.3814,0.2390,0.7258,0.3344,0.7062,0.7680,0.3176,0.6502
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-133.png,0.3747,0.2367,0.7215,0.3280,0.7053,0.7630,0.3143,0.6538
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-134.png,0.3690,0.2331,0.7177,0.3219,0.7060,0.7602,0.3128,0.6582
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-135.png,0.3681,0.2349,0.7188,0.3191,0.7111,0.7585,0.3160,0.6643
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-136.png,0.3703,0.2383,0.7216,0.3177,0.7179,0.7576,0.3219,0.6713
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-137.png,0.3706,0.2386,0.7232,0.3153,0.7214,0.7549,0.3246,0.6724
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-138.png,0.3743,0.2302,0.7283,0.3027,0.7301,0.7451,0.3322,0.6686
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-139.png,0.3755,0.2299,0.7302,0.2975,0.7346,0.7390,0.3366,0.6708
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-14.png,0.3864,0.2627,0.7264,0.3130,0.7375,0.7283,0.3484,0.6704
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-140.png,0.3770,0.2307,0.7316,0.2943,0.7391,0.7360,0.3413,0.6747
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-141.png,0.3787,0.2371,0.7325,0.2968,0.7442,0.7368,0.3472,0.6819
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-142.png,0.3833,0.2428,0.7358,0.2976,0.7510,0.7373,0.3549,0.6888
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-15.png,0.3825,0.2718,0.7219,0.3229,0.7302,0.7382,0.3413,0.6762
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-16.png,0.3810,0.2699,0.7213,0.3241,0.7261,0.7413,0.3364,0.6739
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-17.png,0.3679,0.2705,0.7084,0.3331,0.7067,0.7519,0.3165,0.6723
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-18.png,0.3666,0.2678,0.7058,0.3407,0.6987,0.7596,0.3102,0.6663
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-19.png,0.3670,0.2637,0.7057,0.3477,0.6908,0.7679,0.3033,0.6599
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-2.png,0.3743,0.2565,0.7258,0.3107,0.7367,0.7447,0.3368,0.6867
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-20.png,0.3603,0.2578,0.6972,0.3576,0.6738,0.7752,0.2879,0.6475
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-21.png,0.3596,0.2531,0.6954,0.3630,0.6677,0.7792,0.2838,0.6377
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-22.png,0.3645,0.2503,0.6986,0.3649,0.6674,0.7791,0.2857,0.6300
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-23.png,0.3717,0.2424,0.7037,0.3665,0.6665,0.7786,0.2882,0.6166
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-24.png,0.3756,0.2386,0.7066,0.3665,0.6668,0.7764,0.2900,0.6091
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-25.png,0.3849,0.2322,0.7125,0.3661,0.6676,0.7720,0.2959,0.5950
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-26.png,0.3885,0.2256,0.7154,0.3632,0.6680,0.7656,0.2981,0.5841
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-27.png,0.3951,0.2099,0.7203,0.3549,0.6676,0.7565,0.3003,0.5650
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-28.png,0.3990,0.2006,0.7237,0.3509,0.6686,0.7491,0.3024,0.5502
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-29.png,0.4081,0.1933,0.7313,0.3478,0.6739,0.7449,0.3107,0.5406
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-3.png,0.3758,0.2537,0.7266,0.3083,0.7384,0.7403,0.3393,0.6821
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-30.png,0.4225,0.1944,0.7414,0.3523,0.6802,0.7434,0.3226,0.5332
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-31.png,0.4292,0.1947,0.7459,0.3530,0.6840,0.7376,0.3292,0.5256
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-32.png,0.4419,0.1935,0.7548,0.3538,0.6905,0.7320,0.3407,0.5160
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-33.png,0.4464,0.1905,0.7574,0.3539,0.6908,0.7295,0.3436,0.5103
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-34.png,0.4455,0.1887,0.7557,0.3533,0.6887,0.7279,0.3421,0.5067
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-35.png,0.4465,0.1995,0.7552,0.3634,0.6876,0.7348,0.3426,0.5143
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-36.png,0.4502,0.1998,0.7583,0.3658,0.6905,0.7373,0.3458,0.5132
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-37.png,0.4512,0.2051,0.7590,0.3703,0.6904,0.7399,0.3469,0.5175
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-38.png,0.4518,0.2066,0.7583,0.3707,0.6901,0.7392,0.3475,0.5176
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-39.png,0.4510,0.2147,0.7565,0.3744,0.6908,0.7412,0.3488,0.5258
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-4.png,0.3789,0.2506,0.7279,0.3049,0.7403,0.7324,0.3427,0.6744
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-40.png,0.4494,0.2175,0.7545,0.3711,0.6912,0.7375,0.3496,0.5292
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-41.png,0.4474,0.2225,0.7528,0.3697,0.6939,0.7370,0.3510,0.5367
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-42.png,0.4480,0.2242,0.7550,0.3639,0.6988,0.7349,0.3539,0.5427
/mnt/d/datasets/smart_doc_extracted/images,background04-datasheet005-43.png,0.4440,0.2334,0.7524,0.3657,0.7001,0.7389,0.3525,0.5552
